State,Year,GEO.id2,County,Zip Code,Households,Poverty Households,ALICE Households,Above ALICE Households,Poverty %,ALICE %,Above ALICE %
Texas,2022,79701_ZCTA,Midland,79701,10368,2136,2976,5256,21%,29%,51%
Texas,2022,79703_ZCTA,Midland,79703,8017,353,2071,5593,4%,26%,70%
Texas,2022,79705_ZCTA,Midland,79705,17513,2379,3044,12090,14%,17%,69%
Texas,2022,79706_ZCTA,Midland,79706,11222,1044,2034,8144,9%,18%,73%
Texas,2022,79707_ZCTA,Midland,79707,15453,1369,3113,10971,9%,20%,71%
Texas,2022,79713_ZCTA,Dawson,79713,266,43,57,166,16%,21%,62%
Texas,2022,79714_ZCTA,Andrews,79714,6603,743,1706,4154,11%,26%,63%
Texas,2022,79718_ZCTA,Reeves,79718,205,68,50,87,33%,24%,42%
Texas,2022,79719_ZCTA,Ward,79719,129,39,46,44,30%,36%,34%
Texas,2022,79720_ZCTA,Howard,79720,11539,1481,3467,6591,13%,30%,57%
Texas,2022,79731_ZCTA,Crane,79731,1614,93,522,999,6%,32%,62%
Texas,2022,79733_ZCTA,Howard,79733,116,15,37,64,13%,32%,55%
Texas,2022,79734_ZCTA,Jeff Davis,79734,1021,283,232,506,28%,23%,50%
Texas,2022,79735_ZCTA,Pecos,79735,4380,776,1338,2266,18%,31%,52%
Texas,2022,79739_ZCTA,Glasscock,79739,349,5,79,265,1%,23%,76%
Texas,2022,79741_ZCTA,Ector,79741,133,7,19,107,5%,14%,80%
Texas,2022,79742_ZCTA,Ward,79742,189,37,33,119,20%,17%,63%
Texas,2022,79744_ZCTA,Pecos,79744,562,56,244,262,10%,43%,47%
Texas,2022,79745_ZCTA,Winkler,79745,2336,287,448,1601,12%,19%,69%
Texas,2022,79749_ZCTA,Martin,79749,239,115,39,85,48%,16%,36%
Texas,2022,79752_ZCTA,Upton,79752,809,172,233,404,21%,29%,50%
Texas,2022,79756_ZCTA,Ward,79756,3563,442,993,2128,12%,28%,60%
Texas,2022,79758_ZCTA,Ector,79758,915,8,116,791,1%,13%,86%
Texas,2022,79761_ZCTA,Ector,79761,12754,1721,3567,7466,13%,28%,59%
Texas,2022,79762_ZCTA,Ector,79762,15263,2434,2946,9883,16%,19%,65%
Texas,2022,79763_ZCTA,Ector,79763,13638,2583,4280,6775,19%,31%,50%
Texas,2022,79764_ZCTA,Ector,79764,9097,1170,2014,5913,13%,22%,65%
Texas,2022,79765_ZCTA,Ector,79765,8132,815,1705,5612,10%,21%,69%
Texas,2022,79766_ZCTA,Ector,79766,3460,594,815,2051,17%,24%,59%
Texas,2022,79772_ZCTA,Reeves,79772,3896,680,1311,1905,17%,34%,49%
Texas,2022,79778_ZCTA,Upton,79778,523,104,93,326,20%,18%,62%
Texas,2022,79782_ZCTA,Midland,79782,1481,170,451,860,11%,30%,58%
Texas,2022,79788_ZCTA,Ward,79788,317,12,64,241,4%,20%,76%
Texas,2022,79789_ZCTA,Winkler,79789,349,28,56,265,8%,16%,76%
Texas,2022,79821_ZCTA,El Paso,79821,1842,400,561,881,22%,30%,48%
Texas,2022,79830_ZCTA,Brewster,79830,4264,937,811,2516,22%,19%,59%
Texas,2022,79834_ZCTA,Brewster,79834,181,0,15,166,0%,8%,92%
Texas,2022,79835_ZCTA,El Paso,79835,3974,1182,1409,1383,30%,35%,35%
Texas,2022,79836_ZCTA,El Paso,79836,2364,418,956,990,18%,40%,42%
Texas,2022,79837_ZCTA,Hudspeth,79837,107,9,44,54,8%,41%,50%
Texas,2022,79838_ZCTA,El Paso,79838,1941,495,736,710,26%,38%,37%
Texas,2022,79839_ZCTA,Hudspeth,79839,446,181,209,56,41%,47%,13%
Texas,2022,79842_ZCTA,Brewster,79842,191,38,55,98,20%,29%,51%
Texas,2022,79843_ZCTA,Presidio,79843,1426,229,655,542,16%,46%,38%
Texas,2022,79845_ZCTA,Presidio,79845,849,482,240,127,57%,28%,15%
Texas,2022,79848_ZCTA,Terrell,79848,375,55,52,268,15%,14%,71%
Texas,2022,79849_ZCTA,El Paso,79849,3853,1080,1347,1426,28%,35%,37%
Texas,2022,79851_ZCTA,Hudspeth,79851,163,33,43,87,20%,26%,53%
Texas,2022,79852_ZCTA,Brewster,79852,254,39,87,128,15%,34%,50%
Texas,2022,79853_ZCTA,El Paso,79853,902,121,285,496,13%,32%,55%
Texas,2022,79855_ZCTA,Culberson,79855,618,165,252,201,27%,41%,33%
Texas,2022,79901_ZCTA,El Paso,79901,3759,2332,1132,295,62%,30%,8%
Texas,2022,79902_ZCTA,El Paso,79902,8591,2435,2801,3355,28%,33%,39%
Texas,2022,79903_ZCTA,El Paso,79903,6137,1800,2432,1905,29%,40%,31%
Texas,2022,79904_ZCTA,El Paso,79904,11792,3153,4601,4038,27%,39%,34%
Texas,2022,79905_ZCTA,El Paso,79905,7984,3422,3063,1499,43%,38%,19%
Texas,2022,79906_ZCTA,El Paso,79906,1482,281,535,666,19%,36%,45%
Texas,2022,79907_ZCTA,El Paso,79907,16466,4005,6631,5830,24%,40%,35%
Texas,2022,79908_ZCTA,El Paso,79908,1080,58,486,536,5%,45%,50%
Texas,2022,79911_ZCTA,El Paso,79911,3175,111,724,2340,3%,23%,74%
Texas,2022,79912_ZCTA,El Paso,79912,29899,4031,8044,17824,13%,27%,60%
Texas,2022,79915_ZCTA,El Paso,79915,13099,4146,4796,4157,32%,37%,32%
Texas,2022,79922_ZCTA,El Paso,79922,2644,183,592,1869,7%,22%,71%
Texas,2022,79924_ZCTA,El Paso,79924,21219,3679,7494,10046,17%,35%,47%
Texas,2022,79925_ZCTA,El Paso,79925,15076,2959,4780,7337,20%,32%,49%
Texas,2022,79927_ZCTA,El Paso,79927,13243,3393,4489,5361,26%,34%,40%
Texas,2022,79928_ZCTA,El Paso,79928,22317,4181,5193,12943,19%,23%,58%
Texas,2022,79930_ZCTA,El Paso,79930,10138,2706,3648,3784,27%,36%,37%
Texas,2022,79932_ZCTA,El Paso,79932,10154,1588,2087,6479,16%,21%,64%
Texas,2022,79934_ZCTA,El Paso,79934,9513,1088,2212,6213,11%,23%,65%
Texas,2022,79935_ZCTA,El Paso,79935,6537,1227,1706,3604,19%,26%,55%
Texas,2022,79936_ZCTA,El Paso,79936,35900,5238,11443,19219,15%,32%,54%
Texas,2022,79938_ZCTA,El Paso,79938,27649,3220,7778,16651,12%,28%,60%
